time [s],long accel [g],lat accel [g],vector accel [g],vert accel [g],speed [mph],distance [ft],power output [hp],gear [-],position X [m],position Y [m],time slip [s],time slip rate [%],beacon [-],buffer [-],TPS [%],Steering Position [Deg],Oil Press [PSI],Analog 4 [V],analog 5 [V],Yaw Rate Sensor [deg/s],Brake [V],analog 8 [V],GPS altitude [m],GPS heading [degs],GPS time [s],GPS pos acc [-],GPS vel acc [-],GPS head acc [-],GPS alt acc [-],GPS vel raw [mph],GPS long [degs],GPS lat [degs],Corrected Speed [MPH],Angular Velocity [deg/s],Attitude Velocity [deg/s],Neutral Yaw Steer [deg],Calculated Yaw angle [deg]
85.83,0.520441532,0.863525808,0.984960437,1.046650648,39.47346878,2058.501221,152.246582,6,81.02824402,-322.9300537,N/a,N/a,1,989,68.80899811,108.8524704,90.18750763,0,0,25.44845772,0,0,57.49900055,330.4572449,65389.309,3.857000113,0.569999993,1.37E-02,14.17500019,39.41482162,-117.7292303,33.66375727,39.47346878,27.52004433,-1.590004206,5.599358082,154.2457275
85.84,0.524385095,0.876398325,1.003457069,1.039917588,39.5941124,2059.081055,153.8831787,6,80.92536926,-322.785675,N/a,N/a,1,989,69.28090668,108.8524704,90.18750763,0,0,26.01783371,0,0,57.49900055,330.6910706,65389.319,3.857000113,0.569999993,1.37E-02,14.17500019,39.41482162,-117.7292314,33.66375857,39.5941124,27.8451767,-1.298947692,5.702649593,154.5059052
85.85,0.528657138,0.887389302,1.01203692,1.033587456,39.75502777,2059.662842,155.3137817,6,80.82256317,-322.6403809,N/a,N/a,1,989,67.79776001,108.3606567,90.30001068,0,0,26.54878044,0,0,57.49900055,330.9248657,65389.329,3.857000113,0.569999993,1.37E-02,14.17500019,39.41482162,-117.7292325,33.66375987,39.75502777,28.08026314,-0.992547214,5.795238972,154.7713928
85.86,0.533045232,0.89675343,1.027016282,1.027813673,39.91508484,2060.24707,156.8016663,6,80.72023773,-322.493866,N/a,N/a,1,989,68.65169525,112.7868805,90.56250763,0,0,27.0489769,0,0,57.49900055,331.1586914,65389.339,3.857000113,0.569999993,1.37E-02,14.17500019,39.41482162,-117.7292336,33.66376119,39.91508484,28.26279068,-0.670528412,5.879001617,155.0418854
85.87,0.537330627,0.904757917,1.046148777,1.022730231,40.05029297,2060.833496,157.9484253,6,80.61862946,-322.3460999,N/a,N/a,1,989,68.49437714,114.4262238,90.71250916,0,0,27.52545166,0,0,57.49900055,331.3925171,65389.349,3.857000113,0.569999993,1.37E-02,14.17500019,39.41482162,-117.7292347,33.66376252,40.05029297,28.41880035,-0.339993477,5.955712318,155.3171387
85.88,0.541296601,0.911676526,1.044813395,1.018448472,40.17350388,2061.421631,159.0624542,6,80.51795197,-322.197052,N/a,N/a,1,989,68.17977142,114.4262238,90.71250916,0,0,27.98443222,0,0,57.37599945,331.6263428,65389.359,3.857000113,0.569999993,1.37E-02,14.17500019,39.41482162,-117.7292358,33.66376385,40.17350388,28.54829407,2.08E-03,6.027001381,155.5969849
85.89,0.544737041,0.91778338,1.054316044,1.015053511,40.32328033,2062.012207,160.7221222,6,80.41756439,-322.0469971,N/a,N/a,1,989,66.87640381,114.4262238,90.93750763,0,0,28.43120956,0,0,57.37599945,331.8601379,65389.369,3.857000113,0.569999993,1.37E-02,14.17500019,39.41482162,-117.7292369,33.6637652,40.32328033,28.63277245,0.350098222,6.094323635,155.8813019
85.9,0.547463894,0.923346698,1.074263334,1.012602806,40.47648621,2062.604736,161.949585,6,80.31771851,-321.895752,N/a,N/a,1,989,67.25843048,114.4262238,91.20000458,0,0,28.87004852,0,0,57.37599945,332.0939636,65389.379,3.857000113,0.569999993,1.34E-02,14.17500019,40.57802582,-117.729238,33.66376656,40.47648621,28.69730186,0.695569813,6.158929825,156.1699982
85.91,0.549314499,0.928622484,1.087437272,1.011124969,40.59986115,2063.199219,162.8130951,6,80.21833038,-321.7435608,N/a,N/a,1,989,66.40449524,114.9180298,91.31250763,0,0,29.30413437,0,0,57.37599945,332.3277893,65389.389,3.857000113,0.569999993,1.34E-02,14.17500019,40.57802582,-117.7292391,33.66376793,40.59986115,28.7735672,1.036985159,6.221847057,156.4630432
85.92,0.550157368,0.933848321,1.09580636,1.010619998,40.73266602,2063.795654,164.4044952,6,80.11929321,-321.5904236,N/a,N/a,1,989,65.95505524,114.4262238,91.46250153,0,0,29.73555183,0,0,57.37599945,332.5615845,65389.399,3.857000113,0.569999993,1.34E-02,14.17500019,40.57802582,-117.7292401,33.6637693,40.73266602,28.84115028,1.371756554,6.283864498,156.7603912
85.93,0.549897373,0.939237893,1.098154187,1.011060238,40.83976364,2064.394043,166.1239319,6,80.02085114,-321.4363403,N/a,N/a,1,989,65.57304382,114.9180298,91.46250153,0,0,30.16529655,0,0,57.37599945,332.7954102,65389.409,3.857000113,0.569999993,1.34E-02,14.17500019,40.57802582,-117.7292412,33.66377069,40.83976364,28.93153381,1.693868399,6.345528126,157.0620422
85.94,0.548478901,0.944975972,1.113952637,1.012392521,40.99227524,2064.993896,167.085144,6,79.92298889,-321.2810669,N/a,N/a,1,988,65.95505524,114.4262238,91.57500458,0,0,30.59332848,0,0,57.37599945,332.9861145,65389.419,3.857000113,0.569999993,1.34E-02,14.17500019,40.57802582,-117.7292423,33.66377208,40.99227524,28.99998665,1.998179078,6.407142162,157.367981
85.95,0.545888066,0.951213837,1.123153567,1.01454103,41.16364288,2065.596436,168.3284912,6,79.82532501,-321.1247864,N/a,N/a,1,988,65.25843811,114.4262238,91.95000458,0,0,31.01864243,0,0,57.37599945,333.1768188,65389.429,3.857000113,0.569999993,1.34E-02,14.17500019,40.57802582,-117.7292433,33.66377349,41.16364288,29.06989288,2.279166937,6.468777657,157.6781616
85.96,0.54215318,0.958066404,1.120925903,1.017410994,41.27759552,2066.200928,170.1547699,6,79.72826385,-320.9675293,N/a,N/a,1,988,65.86517334,112.1311493,91.95000458,0,0,31.43938637,0,0,57.37599945,333.3675232,65389.439,3.857000113,0.569999993,1.34E-02,14.17500019,40.57802582,-117.7292444,33.6637749,41.27759552,29.19848442,2.535709858,6.530287266,157.9925537
85.97,0.537343562,0.965609312,1.122843981,1.020892143,41.4129715,2066.807373,171.3640747,6,79.6318512,-320.8091431,N/a,N/a,1,988,65.48314667,112.1311493,92.10001373,0,0,31.85297203,0,0,57.37599945,333.5582275,65389.449,3.857000113,0.569999993,1.34E-02,14.17500019,40.57802582,-117.7292454,33.66377632,41.4129715,29.33216667,2.765693426,6.59132576,158.3110809
85.98,0.531567156,0.973878086,1.129603624,1.024863839,41.56890869,2067.416016,172.1352844,6,79.53587341,-320.6496887,N/a,N/a,1,988,65.41574097,112.7868805,92.10001373,0,0,32.25621796,0,0,57.37599945,333.7489014,65389.459,3.857000113,0.569999993,1.34E-02,14.17500019,40.57802582,-117.7292464,33.66377775,41.56890869,29.47236633,2.960758924,6.651375294,158.6336365
85.99,0.524966598,0.982867956,1.145164967,1.029198885,41.73513412,2068.026611,173.4453125,6,79.44129181,-320.4885254,N/a,N/a,1,988,64.94381714,112.7868805,92.21251678,0,0,32.64551544,0,0,57.44100189,333.9396057,65389.469,3.857000113,0.569999993,1.34E-02,14.17599964,40.57802582,-117.7292475,33.6637792,41.73513412,29.6259594,3.119788885,6.709774494,158.9600983
86,0.517714143,0.992534995,1.135763168,1.033768773,41.89792633,2068.640137,174.9524689,6,79.34733582,-320.3261719,N/a,N/a,1,988,66.0224762,112.7868805,92.47501373,0,0,33.01695633,0,0,57.44100189,334.1303101,65389.479,3.857000113,0.569999993,1.32E-02,14.17599964,41.60701752,-117.7292485,33.66378066,41.89792633,29.80110359,3.244287014,6.765751362,159.2902679
86.01,0.510005414,1.0027982,1.135207534,1.038447499,42.01401138,2069.255371,175.7605896,6,79.25383759,-320.1629333,N/a,N/a,1,988,65.70787048,108.8524704,92.58750916,0,0,33.36651611,0,0,57.44100189,334.3210144,65389.489,3.857000113,0.569999993,1.32E-02,14.17599964,41.60701752,-117.7292495,33.66378213,42.01401138,30.02606964,3.331948519,6.818455696,159.6239319
86.02,0.502052963,1.013543129,1.142140031,1.043116093,42.17722702,2069.873047,176.560791,6,79.16088867,-319.9985657,N/a,N/a,1,988,66.33708191,108.8524704,92.58750916,0,0,33.69018555,0,0,57.44100189,334.5117188,65389.499,3.857000113,0.569999993,1.32E-02,14.17599964,41.60701752,-117.7292505,33.6637836,42.17722702,30.23035622,3.381089687,6.866994381,159.9608307
86.03,0.494078428,1.024625897,1.157138944,1.047665477,42.33015442,2070.492676,177.7095947,6,79.06880188,-319.8329163,N/a,N/a,1,988,66.49438477,108.8524704,92.58750916,0,0,33.98410797,0,0,57.44100189,334.7024231,65389.509,3.857000113,0.569999993,1.32E-02,14.17599964,41.60701752,-117.7292515,33.66378509,42.33015442,30.45050812,3.393862486,6.91046381,160.3006744
86.04,0.486305267,1.03587842,1.156308889,1.052000523,42.44623947,2071.114258,179.5065155,6,78.97710419,-319.6664429,N/a,N/a,1,988,67.73033905,108.8524704,92.73751068,0,0,34.24472046,0,0,57.44100189,334.9857483,65389.519,3.857000113,0.560000002,1.32E-02,14.17599964,41.60701752,-117.7292525,33.66378659,42.44623947,30.70072365,3.373659134,6.947982311,160.6431274
86.05,0.478951126,1.047114372,1.159906149,1.056041241,42.58888626,2071.738037,180.7224274,6,78.8860321,-319.4989014,N/a,N/a,1,988,68.33707428,108.3606567,92.85001373,0,0,34.46883392,0,0,57.44100189,335.269104,65389.529,3.857000113,0.560000002,1.32E-02,14.17599964,41.60701752,-117.7292534,33.66378809,42.58888626,30.92978477,3.321800947,6.978719711,160.9878082
86.06,0.472220629,1.058135152,1.176193476,1.059725523,42.70840073,2072.363281,181.6533051,6,78.79592133,-319.3302612,N/a,N/a,1,988,70.67415619,108.8524704,93.11251068,0,0,34.65373611,0,0,57.44100189,335.5524292,65389.539,3.857000113,0.560000002,1.32E-02,14.17599964,41.60701752,-117.7292544,33.66378961,42.70840073,31.16785431,3.24093771,7.001924038,161.3343506
86.07,0.46629861,1.068736911,1.181164145,1.063008785,42.81763077,2072.990723,182.9530334,6,78.70661163,-319.160614,N/a,N/a,1,988,73.75281525,100.4917908,92.96250916,0,0,34.79724503,0,0,57.44100189,335.8357544,65389.549,3.857000113,0.560000002,1.32E-02,14.17599964,41.60701752,-117.7292554,33.66379113,42.81763077,31.39982414,3.137720585,7.016941071,161.6823273
86.08,0.461344481,1.078716874,1.182287574,1.065865517,42.91315079,2073.619385,183.9799805,6,78.61785889,-318.9902039,N/a,N/a,1,988,76.31461334,101.1475601,92.47501373,0,0,34.89775848,0,0,57.44100189,336.1190796,65389.559,3.857000113,0.560000002,1.32E-02,14.17599964,41.60701752,-117.7292563,33.66379266,42.91315079,31.62249565,3.018560886,7.023235798,162.031311
86.09,0.457487196,1.087879777,1.19629097,1.068287373,43.02666473,2074.249512,184.9311218,6,78.53089905,-318.8179016,N/a,N/a,1,988,78.85394287,100.4917908,91.95000458,0,0,34.95425415,0,0,57.49599838,336.4024353,65389.569,3.857000113,0.560000002,1.32E-02,14.17599964,41.60701752,-117.7292573,33.66379421,43.02666473,31.80696869,2.884771109,7.020401478,162.3808594
86.1,0.454821646,1.09604454,1.19904232,1.070282698,43.1521759,2074.881348,186.492157,6,78.44493103,-318.6444702,N/a,N/a,1,988,82.78652954,100.4917908,91.57500458,0,0,34.96630096,0,0,57.49599838,336.6857605,65389.579,3.857000113,0.560000002,1.29E-02,14.17599964,43.15050125,-117.7292582,33.66379577,43.1521759,31.95248222,2.740285635,7.008169651,162.7305298
86.11,0.453406155,1.103049159,1.196764827,1.071874619,43.2120018,2075.514893,187.5603485,6,78.35971832,-318.4703674,N/a,N/a,1,988,85.41574097,100.4917908,91.08750153,0,0,34.93402863,0,0,57.49599838,336.9690857,65389.589,3.857000113,0.560000002,1.29E-02,14.17599964,43.15050125,-117.7292591,33.66379733,43.2120018,32.11216354,2.592140913,6.986412525,163.0798645
86.12,0.453261465,1.108756065,1.196740985,1.073098779,43.30782318,2076.14917,188.9878235,6,78.27518463,-318.2954407,N/a,N/a,1,988,89.66293335,100.4917908,90.82500458,0,0,34.85808182,0,0,57.49599838,337.2524414,65389.599,3.857000113,0.560000002,1.29E-02,14.17599964,43.15050125,-117.72926,33.6637989,43.30782318,32.20688629,2.448174238,6.955141068,163.4284515
86.13,0.454370856,1.113056302,1.194458485,1.074000359,43.4336319,2076.7854,190.8240356,6,78.19158173,-318.1194458,N/a,N/a,1,988,93.68540192,88.36070251,90.45000458,0,0,34.73957443,0,0,57.49599838,337.5357666,65389.609,3.857000113,0.560000002,1.29E-02,14.17599964,43.15050125,-117.7292609,33.66380048,43.4336319,32.23814392,2.304717064,6.91449976,163.7758484
86.14,0.456681848,1.115871906,1.189954758,1.074632049,43.55772781,2077.42334,191.5415955,6,78.10871887,-317.9424744,N/a,N/a,1,988,98.62922668,88.36070251,89.92501068,0,0,34.58001328,0,0,57.49599838,337.7973938,65389.619,3.857000113,0.560000002,1.29E-02,14.17599964,43.15050125,-117.7292618,33.66380207,43.55772781,32.22761536,2.166497231,6.86475563,164.1216431
86.15,0.460108697,1.117158532,1.194809794,1.075050235,43.6723938,2078.062988,193.4618073,6,78.02682495,-317.7644958,N/a,N/a,1,988,98.08989716,88.36070251,89.28751373,0,0,34.38121796,0,0,57.49599838,338.059021,65389.629,3.857000113,0.560000002,1.29E-02,14.17599964,43.15050125,-117.7292627,33.66380367,43.6723938,32.18006516,2.038843155,6.806285381,164.4654541
86.16,0.464536458,1.116905808,1.182531118,1.075312614,43.76564026,2078.704346,194.6575012,6,77.94544983,-317.5858154,N/a,N/a,1,988,98.40450287,88.36070251,88.80001068,0,0,34.14526367,0,0,57.49599838,338.3206482,65389.639,3.857000113,0.560000002,1.29E-02,14.17599964,43.15050125,-117.7292636,33.66380528,43.76564026,32.1042366,1.920140028,6.739560604,164.8069
86.17,0.469825536,1.115137339,1.177621603,1.075475454,43.89573288,2079.347168,195.7701721,6,77.86483002,-317.4061584,N/a,N/a,1,988,98.47192383,87.70497131,88.42501068,0,0,33.87438202,0,0,57.49599838,338.5822754,65389.649,3.857000113,0.560000002,1.29E-02,14.17599964,43.15050125,-117.7292645,33.66380689,43.89573288,31.95840836,1.808320403,6.665130138,165.1456451
86.18,0.475817353,1.111909628,1.187031627,1.075591207,44.07638168,2079.992188,196.8853302,6,77.78488159,-317.2253113,N/a,N/a,1,988,98.40450287,87.21316528,87.67501068,0,0,33.57089615,0,0,57.49599838,338.8438721,65389.659,3.857000113,0.560000002,1.29E-02,14.17599964,43.15050125,-117.7292653,33.66380852,44.07638168,31.73530006,1.704982042,6.583600521,165.4813538
86.19,0.482340157,1.107308865,1.182436347,1.075705767,44.18762207,2080.639404,198.7380676,6,77.70719147,-317.043335,N/a,N/a,1,988,98.17978668,73.9344635,87.26250458,0,0,33.23714066,0,0,57.38499832,339.1054993,65389.669,3.857000113,0.560000002,1.29E-02,14.17599964,43.15050125,-117.7292662,33.66381015,44.18762207,31.52442741,1.60646534,6.495617867,165.8137207
86.2,0.489215255,1.101448655,1.170070887,1.075857759,44.34856415,2081.288818,200.0769653,6,77.63013458,-316.8602905,N/a,N/a,1,988,98.62922668,74.42626953,86.77500153,0,0,32.8754158,0,0,57.38499832,339.3671265,65389.679,3.857000113,0.560000002,1.25E-02,14.17599964,44.2689743,-117.729267,33.6638118,44.34856415,31.24379539,1.511224151,6.401851177,166.1424713
86.21,0.496263385,1.094465137,1.165342808,1.076076627,44.49632263,2081.94043,201.0132294,6,77.55373383,-316.6762695,N/a,N/a,1,988,98.71911621,74.42626953,86.25000763,0,0,32.4879303,0,0,57.38499832,339.6287537,65389.689,3.857000113,0.560000002,1.25E-02,14.17599964,44.2689743,-117.7292678,33.66381345,44.49632263,30.94260597,1.415377378,6.302972317,166.4673462
86.22,0.5033108,1.086513042,1.173880577,1.076381922,44.64922333,2082.593994,202.0718079,6,77.47820282,-316.4911499,N/a,N/a,1,988,98.9438324,74.42626953,85.76250458,0,0,32.07675934,0,0,57.38499832,339.8903809,65389.699,3.857000113,0.560000002,1.25E-02,14.17599964,44.2689743,-117.7292686,33.66381511,44.64922333,30.6125946,1.313410521,6.199641705,166.7881165
86.23,0.510194778,1.077759743,1.1658144,1.076783776,44.80469513,2083.25,202.719635,6,77.40344238,-316.3049622,N/a,N/a,1,988,98.78652954,74.42626953,85.38750458,0,0,31.64383316,0,0,57.38499832,340.1520081,65389.709,3.857000113,0.560000002,1.25E-02,14.17599964,44.2689743,-117.7292694,33.66381678,44.80469513,30.26059914,1.204079628,6.092495918,167.1045532
86.24,0.516768754,1.068380833,1.154776096,1.077282548,44.99272919,2083.908691,204.0245819,6,77.32940674,-316.1175842,N/a,N/a,1,988,99.16855621,64.42625427,84.86251068,0,0,31.19091225,0,0,57.38499832,340.1520081,65389.719,3.857000113,0.569999993,1.25E-02,14.17599964,44.2689743,-117.7292702,33.66381847,44.99272919,29.87189865,1.082644105,5.982134819,167.4164581
86.25,0.522906601,1.058553576,1.163480163,1.077869773,45.13534546,2084.56958,204.6815033,6,77.25618744,-315.9291992,N/a,N/a,1,988,98.78652954,64.42625427,84.63750458,0,0,30.71959305,0,0,57.38499832,340.5152588,65389.729,3.857000113,0.569999993,1.25E-02,14.17599964,44.2689743,-117.729271,33.66382016,45.13534546,29.5036068,0.946662307,5.869113922,167.7236481
86.26,0.528505921,1.048452616,1.167803049,1.078529477,45.258255,2085.232178,205.5597382,6,77.18392181,-315.7398376,N/a,N/a,1,988,98.9438324,64.42625427,84.22501373,0,0,30.23133278,0,0,57.38499832,340.8785095,65389.739,3.857000113,0.569999993,1.25E-02,14.17599964,44.2689743,-117.7292718,33.66382186,45.258255,29.14271736,0.793970287,5.753940105,168.0259552
86.27,0.53349036,1.038244367,1.160016298,1.079239726,45.39830017,2085.897217,206.6625061,6,77.11238098,-315.54953,N/a,N/a,1,988,98.78652954,64.42625427,83.73751068,0,0,29.72745323,0,0,57.38499832,341.2417603,65389.749,3.857000113,0.569999993,1.25E-02,14.17599964,44.2689743,-117.7292726,33.66382357,45.39830017,28.76994705,0.620815873,5.637067318,168.3232269
86.28,0.537810862,1.028082371,1.158102632,1.079974055,45.55034256,2086.564209,207.6547241,6,77.04155731,-315.3582458,N/a,N/a,1,988,99.25843811,64.42625427,83.21250153,0,0,29.20919228,0,0,57.38499832,341.605011,65389.759,3.857000113,0.569999993,1.25E-02,14.17599964,44.2689743,-117.7292734,33.66382529,45.55034256,28.39326477,0.425001919,5.518897057,168.6153259
86.29,0.541445851,1.0181036,1.147662044,1.080703616,45.64668655,2087.23291,208.7096252,6,76.97261047,-315.165802,N/a,N/a,1,988,98.47192383,64.42625427,82.98751068,0,0,28.67772865,0,0,57.3390007,341.9682617,65389.769,3.857000113,0.569999993,1.25E-02,14.17599964,44.2689743,-117.7292741,33.66382702,45.64668655,28.05832481,0.208206743,5.399781704,168.9020996
86.3,0.544400394,1.008424997,1.157007933,1.081398845,45.76959229,2087.90332,209.5744629,6,76.90444183,-314.9725037,N/a,N/a,1,988,99.10113525,54.42627335,82.46250153,0,0,28.13422775,0,3.00E-04,57.3390007,342.3315125,65389.779,3.857000113,0.569999993,1.25E-02,14.17599964,44.2689743,-117.7292748,33.66382875,45.76959229,27.71696281,-0.029598618,5.28002739,169.1834412
86.31,0.546704352,0.999141037,1.150370836,1.082031488,45.88221741,2088.575439,209.9854889,6,76.83707428,-314.7783813,N/a,N/a,1,988,98.71911621,54.42627335,82.20000458,0,0,27.57988358,0,3.00E-04,57.3390007,342.6947632,65389.789,3.857000113,0.569999993,1.23E-02,14.17599964,45.81245422,-117.7292756,33.6638305,45.88221741,27.39437675,-0.287501901,5.159901142,169.4592438
86.32,0.5484097,0.990322232,1.146071196,1.082576632,46.00738525,2089.249268,210.8168182,6,76.77027893,-314.5834656,N/a,N/a,1,988,99.25843811,54.42627335,81.71250153,0,0,27.01595688,0,3.00E-04,57.3390007,343.0580139,65389.799,3.857000113,0.569999993,1.23E-02,14.17599964,45.81245422,-117.7292763,33.66383225,46.00738525,27.07871246,-0.566919506,5.039639473,169.7294006
86.33,0.549586833,0.982014239,1.126892328,1.083013535,46.10942078,2089.924805,211.5375519,6,76.704422,-314.3877563,N/a,N/a,1,988,98.71911621,54.42627335,81.18750763,0,0,26.44381523,0,3.00E-04,57.3390007,343.6687622,65389.809,3.857000113,0.569999993,1.23E-02,14.17599964,45.81245422,-117.729277,33.66383401,46.10942078,26.7921257,-0.86147368,4.919453144,169.9938354
86.34,0.550320983,0.974238098,1.127090454,1.083327293,46.24144363,2090.602051,212.1759033,6,76.63935852,-314.1911621,N/a,N/a,1,988,99.16855621,54.42627335,80.96250916,0,0,25.86495972,0,6.00E-04,57.3390007,344.2795105,65389.819,3.857000113,0.569999993,1.23E-02,14.17599964,45.81245422,-117.7292777,33.66383577,46.24144363,26.50408554,-1.170810103,4.799540043,170.2524872
86.35,0.550707459,0.966991186,1.125688553,1.083509803,46.37175751,2091.28125,213.113205,6,76.57498932,-313.9937134,N/a,N/a,1,988,98.78652954,53.93446732,80.58750916,0,0,25.28104019,0,6.00E-04,57.3390007,344.5270081,65389.829,3.857000113,0.569999993,1.23E-02,14.17599964,45.81245422,-117.7292784,33.66383755,46.37175751,26.23300552,-1.492177606,4.680089474,170.5052948
86.36,0.550847173,0.960248828,1.112749338,1.083559752,46.49092865,2091.962158,214.4667969,6,76.51133728,-313.7954712,N/a,N/a,1,988,98.9438324,44.42625427,80.17501068,0,0,24.69388199,0,6.00E-04,57.3390007,344.7745056,65389.839,3.857000113,0.569999993,1.23E-02,14.17599964,45.81245422,-117.7292791,33.66383933,46.49092865,25.98332024,-1.821714044,4.561292171,170.7522278
86.37,0.550842285,0.953966856,1.103019238,1.083483338,46.64694214,2092.64502,215.1794586,6,76.44835663,-313.596283,N/a,N/a,1,988,98.9438324,45.08198547,79.95000458,0,0,24.10547256,0,6.00E-04,57.3390007,345.0219727,65389.849,3.857000113,0.569999993,1.23E-02,14.17599964,45.81245422,-117.7292798,33.66384112,46.64694214,25.72699928,-2.155548334,4.44334507,170.9932861
86.38,0.550791204,0.948084593,1.096537232,1.083293319,46.778965,2093.330322,216.5055542,6,76.38707733,-313.3959351,N/a,N/a,1,988,99.32585907,44.42625427,79.68750763,0,0,23.51795578,0,6.00E-04,57.29800034,345.2694702,65389.859,3.857000113,0.569999993,1.23E-02,14.17700005,45.81245422,-117.7292804,33.66384292,46.778965,25.49620438,-2.491126776,4.326457977,171.2284698
86.39,0.550785184,0.942528069,1.100119352,1.083008647,46.94012451,2094.017578,217.3737335,6,76.32637024,-313.1946411,N/a,N/a,1,988,98.62922668,44.42625427,79.16251373,0,0,22.93361664,0,6.00E-04,57.29800034,345.5169678,65389.869,3.857000113,0.569999993,1.20E-02,14.17700005,47.311203,-117.7292811,33.66384472,46.94012451,25.25975418,-2.823469639,4.210856438,171.4578094
